Attribut,Datum,Kvalitet,Kvalitet.1,Matning,Vindriktning
Lufttemperatur,1576054800,G,,5.4,
Lufttemperatur,1576058400,G,,5.5,
Lufttemperatur,1576062000,G,,5.4,
Lufttemperatur,1576065600,G,,5.5,
Lufttemperatur,1576069200,G,,5.5,
Lufttemperatur,1576072800,G,,5.5,
Lufttemperatur,1576076400,G,,5.4,
Lufttemperatur,1576080000,G,,5.4,
Lufttemperatur,1576083600,G,,5.2,
Lufttemperatur,1576087200,G,,4.9,
Lufttemperatur,1576090800,G,,4.7,
Lufttemperatur,1576094400,G,,4.8,
Lufttemperatur,1576098000,G,,4.6,
Lufttemperatur,1576101600,G,,4.6,
Lufttemperatur,1576105200,G,,4.6,
Lufttemperatur,1576108800,G,,4.4,
Lufttemperatur,1576112400,G,,4.4,
Lufttemperatur,1576116000,G,,4.8,
Lufttemperatur,1576119600,G,,5.2,
Lufttemperatur,1576123200,G,,5.1,
Lufttemperatur,1576126800,G,,4.8,
Lufttemperatur,1576130400,G,,4.7,
Lufttemperatur,1576134000,G,,4.5,
Lufttemperatur,1576137600,G,,4.5,
Lufttemperatur,1576141200,G,,4.6,
Lufttemperatur,1576144800,G,,4.6,
Lufttemperatur,1576148400,G,,4.2,
Lufttemperatur,1576152000,G,,4.5,
Lufttemperatur,1576155600,G,,4.4,
Lufttemperatur,1576159200,G,,4.7,
Lufttemperatur,1576162800,G,,5.0,
Lufttemperatur,1576166400,G,,5.2,
Lufttemperatur,1576170000,G,,5.4,
Lufttemperatur,1576173600,G,,5.8,
Lufttemperatur,1576177200,G,,5.4,
Lufttemperatur,1576180800,G,,5.0,
Lufttemperatur,1576184400,G,,5.7,
Lufttemperatur,1576188000,G,,5.7,
Lufttemperatur,1576191600,G,,5.5,
Lufttemperatur,1576195200,G,,5.8,
Lufttemperatur,1576198800,G,,5.7,
Lufttemperatur,1576202400,G,,5.7,
Lufttemperatur,1576206000,G,,5.3,
Lufttemperatur,1576209600,G,,5.3,
Lufttemperatur,1576213200,G,,5.1,
Lufttemperatur,1576216800,G,,4.6,
Lufttemperatur,1576220400,G,,4.8,
Lufttemperatur,1576224000,G,,5.0,
Lufttemperatur,1576227600,G,,4.9,
Lufttemperatur,1576231200,G,,4.8,
Lufttemperatur,1576234800,G,,4.5,
Lufttemperatur,1576238400,G,,4.8,
Lufttemperatur,1576242000,G,,4.7,
Lufttemperatur,1576245600,G,,4.7,
Lufttemperatur,1576249200,G,,5.1,
Lufttemperatur,1576252800,G,,5.3,
Lufttemperatur,1576256400,G,,4.9,
Lufttemperatur,1576260000,G,,4.5,
Lufttemperatur,1576263600,G,,4.3,
Lufttemperatur,1576267200,G,,4.0,
Lufttemperatur,1576270800,G,,4.2,
Lufttemperatur,1576274400,G,,4.2,
Lufttemperatur,1576278000,G,,4.3,
Lufttemperatur,1576281600,G,,4.4,
Lufttemperatur,1576285200,G,,5.2,
Lufttemperatur,1576288800,G,,5.2,
Lufttemperatur,1576292400,G,,5.4,
Lufttemperatur,1576296000,G,,5.3,
Lufttemperatur,1576299600,G,,5.2,
Lufttemperatur,1576303200,G,,5.0,
Lufttemperatur,1576306800,G,,5.0,
Lufttemperatur,1576310400,G,,4.9,
Lufttemperatur,1576314000,G,,5.0,
Lufttemperatur,1576317600,G,,4.9,
Lufttemperatur,1576321200,G,,4.7,
Lufttemperatur,1576324800,G,,4.3,
Lufttemperatur,1576328400,G,,4.6,
Lufttemperatur,1576332000,G,,5.3,
Lufttemperatur,1576335600,G,,5.2,
Lufttemperatur,1576339200,G,,5.4,
Lufttemperatur,1576342800,G,,5.5,
Lufttemperatur,1576346400,G,,5.6,
Lufttemperatur,1576350000,G,,5.5,
Lufttemperatur,1576353600,G,,4.9,
Lufttemperatur,1576357200,G,,5.9,
Lufttemperatur,1576360800,G,,6.0,
Lufttemperatur,1576364400,G,,6.1,
Lufttemperatur,1576368000,G,,6.2,
Lufttemperatur,1576371600,G,,6.2,
Lufttemperatur,1576375200,G,,6.2,
Lufttemperatur,1576378800,G,,6.2,
Lufttemperatur,1576382400,G,,6.2,
Lufttemperatur,1576386000,G,,6.1,
Lufttemperatur,1576389600,G,,5.8,
Lufttemperatur,1576393200,G,,5.7,
Lufttemperatur,1576396800,G,,6.0,
Lufttemperatur,1576400400,G,,5.8,
Lufttemperatur,1576404000,G,,5.7,
Lufttemperatur,1576407600,G,,6.0,
Lufttemperatur,1576411200,G,,5.1,
Lufttemperatur,1576414800,G,,6.1,
Lufttemperatur,1576418400,G,,5.4,
Lufttemperatur,1576422000,G,,6.1,
Lufttemperatur,1576425600,G,,6.8,
Lufttemperatur,1576429200,G,,6.5,
Lufttemperatur,1576432800,G,,6.6,
Lufttemperatur,1576436400,G,,6.0,
Lufttemperatur,1576440000,G,,6.3,
Lufttemperatur,1576443600,G,,6.4,
Lufttemperatur,1576447200,G,,6.3,
Lufttemperatur,1576450800,G,,6.1,
Lufttemperatur,1576454400,G,,5.7,
Lufttemperatur,1576458000,G,,5.8,
Lufttemperatur,1576461600,G,,5.9,
Lufttemperatur,1576465200,G,,5.4,
Lufttemperatur,1576468800,G,,5.5,
Lufttemperatur,1576472400,G,,5.7,
Lufttemperatur,1576476000,G,,6.0,
Lufttemperatur,1576479600,G,,6.1,
Lufttemperatur,1576483200,G,,6.4,
Lufttemperatur,1576486800,G,,6.7,
Lufttemperatur,1576490400,G,,6.4,
Lufttemperatur,1576494000,G,,6.5,
Lufttemperatur,1576497600,G,,6.6,
Lufttemperatur,1576501200,G,,6.6,
Lufttemperatur,1576504800,G,,6.6,
Lufttemperatur,1576508400,G,,6.7,
Lufttemperatur,1576512000,G,,6.6,
Lufttemperatur,1576515600,G,,6.7,
Lufttemperatur,1576519200,G,,6.9,
Lufttemperatur,1576522800,G,,6.8,
Lufttemperatur,1576526400,G,,6.8,
Lufttemperatur,1576530000,G,,6.7,
Lufttemperatur,1576533600,G,,6.8,
Lufttemperatur,1576537200,G,,6.6,
Lufttemperatur,1576540800,G,,6.2,
Lufttemperatur,1576544400,G,,6.2,
Lufttemperatur,1576548000,G,,6.1,
Lufttemperatur,1576551600,G,,5.9,
Lufttemperatur,1576555200,G,,6.3,
Lufttemperatur,1576558800,G,,6.3,
Lufttemperatur,1576562400,G,,6.1,
Lufttemperatur,1576566000,G,,6.2,
Lufttemperatur,1576569600,G,,6.5,
Lufttemperatur,1576573200,G,,6.2,
Lufttemperatur,1576576800,G,,6.3,
Lufttemperatur,1576580400,G,,6.4,
Lufttemperatur,1576584000,G,,6.6,
Lufttemperatur,1576587600,G,,6.3,
Lufttemperatur,1576591200,G,,6.1,
Lufttemperatur,1576594800,G,,6.1,
Lufttemperatur,1576598400,G,,6.1,
Lufttemperatur,1576602000,G,,6.3,
Lufttemperatur,1576605600,G,,6.1,
Lufttemperatur,1576609200,G,,6.4,
Lufttemperatur,1576612800,G,,7.7,
Lufttemperatur,1576616400,G,,8.0,
Lufttemperatur,1576620000,G,,8.1,
Lufttemperatur,1576623600,G,,8.1,
Lufttemperatur,1576627200,G,,8.2,
Lufttemperatur,1576630800,G,,7.4,
Lufttemperatur,1576634400,G,,8.3,
Lufttemperatur,1576638000,G,,8.1,
Lufttemperatur,1576641600,G,,8.6,
Lufttemperatur,1576645200,G,,8.5,
Lufttemperatur,1576648800,G,,7.2,
Lufttemperatur,1576652400,G,,6.7,
Lufttemperatur,1576656000,G,,6.4,
Lufttemperatur,1576659600,G,,6.3,
Lufttemperatur,1576663200,G,,6.6,
Lufttemperatur,1576666800,G,,6.7,
Lufttemperatur,1576670400,G,,6.4,
Lufttemperatur,1576674000,G,,6.6,
Lufttemperatur,1576677600,G,,6.7,
Lufttemperatur,1576681200,G,,6.8,
Lufttemperatur,1576684800,G,,6.4,
Lufttemperatur,1576688400,G,,6.6,
Lufttemperatur,1576692000,G,,6.4,
Lufttemperatur,1576695600,G,,6.1,
Lufttemperatur,1576699200,G,,5.9,
Lufttemperatur,1576702800,G,,5.7,
Lufttemperatur,1576706400,G,,5.7,
Lufttemperatur,1576710000,G,,5.6,
Lufttemperatur,1576713600,G,,5.2,
Lufttemperatur,1576717200,G,,4.8,
Lufttemperatur,1576720800,G,,4.2,
Lufttemperatur,1576724400,G,,4.3,
Lufttemperatur,1576728000,G,,4.0,
Lufttemperatur,1576731600,G,,4.3,
Lufttemperatur,1576735200,G,,2.9,
Lufttemperatur,1576738800,G,,3.3,
Lufttemperatur,1576742400,G,,5.5,
Lufttemperatur,1576746000,G,,6.4,
Lufttemperatur,1576749600,G,,6.4,
Lufttemperatur,1576753200,G,,6.3,
Lufttemperatur,1576756800,G,,6.4,
Lufttemperatur,1576760400,G,,6.3,
Lufttemperatur,1576764000,G,,6.0,
Lufttemperatur,1576767600,G,,6.1,
Lufttemperatur,1576771200,G,,6.4,
Lufttemperatur,1576774800,G,,6.4,
Lufttemperatur,1576778400,G,,6.1,
Lufttemperatur,1576782000,G,,6.2,
Lufttemperatur,1576785600,G,,6.0,
Lufttemperatur,1576789200,G,,6.1,
Lufttemperatur,1576792800,G,,5.8,
Lufttemperatur,1576796400,G,,5.7,
Lufttemperatur,1576800000,G,,5.7,
Lufttemperatur,1576803600,G,,5.8,
Lufttemperatur,1576807200,G,,5.8,
Lufttemperatur,1576810800,G,,5.8,
Lufttemperatur,1576814400,G,,6.1,
Lufttemperatur,1576818000,G,,6.1,
Lufttemperatur,1576821600,G,,5.9,
Lufttemperatur,1576825200,G,,5.9,
Lufttemperatur,1576828800,G,,6.1,
Lufttemperatur,1576832400,G,,6.3,
Lufttemperatur,1576836000,G,,6.4,
Lufttemperatur,1576839600,G,,6.3,
Lufttemperatur,1576843200,G,,6.3,
Lufttemperatur,1576846800,G,,6.0,
Lufttemperatur,1576850400,G,,6.3,
Lufttemperatur,1576854000,G,,5.8,
Lufttemperatur,1576857600,G,,5.8,
Lufttemperatur,1576861200,G,,5.8,
Lufttemperatur,1576864800,G,,5.9,
Lufttemperatur,1576868400,G,,5.5,
Lufttemperatur,1576872000,G,,5.7,
Lufttemperatur,1576875600,G,,5.4,
Lufttemperatur,1576879200,G,,5.5,
Lufttemperatur,1576882800,G,,4.7,
Lufttemperatur,1576886400,G,,4.3,
Lufttemperatur,1576890000,G,,4.1,
Lufttemperatur,1576893600,G,,4.1,
Lufttemperatur,1576897200,G,,4.9,
Lufttemperatur,1576900800,G,,4.4,
Lufttemperatur,1576904400,G,,4.6,
Lufttemperatur,1576908000,G,,4.7,
Lufttemperatur,1576911600,G,,5.6,
Lufttemperatur,1576915200,G,,5.7,
Lufttemperatur,1576918800,G,,5.9,
Lufttemperatur,1576922400,G,,6.3,
Lufttemperatur,1576926000,G,,6.1,
Lufttemperatur,1576929600,G,,6.2,
Lufttemperatur,1576933200,G,,6.3,
Lufttemperatur,1576936800,G,,6.0,
Lufttemperatur,1576940400,G,,6.4,
Lufttemperatur,1576944000,G,,6.3,
Lufttemperatur,1576947600,G,,6.3,
Lufttemperatur,1576951200,G,,6.5,
Lufttemperatur,1576954800,G,,6.4,
Lufttemperatur,1576958400,G,,5.6,
Lufttemperatur,1576962000,G,,5.5,
Lufttemperatur,1576965600,G,,5.3,
Lufttemperatur,1576969200,G,,5.6,
Lufttemperatur,1576972800,G,,5.2,
Lufttemperatur,1576976400,G,,4.8,
Lufttemperatur,1576980000,G,,4.8,
Lufttemperatur,1576983600,G,,4.7,
Lufttemperatur,1576987200,G,,4.8,
Lufttemperatur,1576990800,G,,4.9,
Lufttemperatur,1576994400,G,,5.1,
Lufttemperatur,1576998000,G,,5.3,
Lufttemperatur,1577001600,G,,6.1,
Lufttemperatur,1577005200,G,,5.9,
Lufttemperatur,1577008800,G,,6.3,
Lufttemperatur,1577012400,G,,6.3,
Lufttemperatur,1577016000,G,,6.2,
Lufttemperatur,1577019600,G,,5.6,
Lufttemperatur,1577023200,G,,5.5,
Lufttemperatur,1577026800,G,,5.5,
Lufttemperatur,1577030400,G,,5.8,
Lufttemperatur,1577034000,G,,5.7,
Lufttemperatur,1577037600,G,,5.8,
Lufttemperatur,1577041200,G,,5.6,
Lufttemperatur,1577044800,G,,5.5,
Lufttemperatur,1577048400,G,,5.7,
Lufttemperatur,1577052000,G,,5.7,
Lufttemperatur,1577055600,G,,5.8,
Lufttemperatur,1577059200,G,,5.4,
Lufttemperatur,1577062800,G,,5.3,
Lufttemperatur,1577066400,G,,5.3,
Lufttemperatur,1577070000,G,,5.1,
Lufttemperatur,1577073600,G,,4.8,
Lufttemperatur,1577077200,G,,4.9,
Lufttemperatur,1577080800,G,,4.8,
Lufttemperatur,1577084400,G,,4.4,
Lufttemperatur,1577088000,G,,4.4,
Lufttemperatur,1577091600,G,,4.3,
Lufttemperatur,1577095200,G,,4.8,
Lufttemperatur,1577098800,G,,5.0,
Lufttemperatur,1577102400,G,,5.6,
Lufttemperatur,1577106000,G,,5.3,
Lufttemperatur,1577109600,G,,5.0,
Lufttemperatur,1577113200,G,,4.7,
Lufttemperatur,1577116800,G,,4.4,
Lufttemperatur,1577120400,G,,4.5,
Lufttemperatur,1577124000,G,,4.0,
Lufttemperatur,1577127600,G,,3.9,
Lufttemperatur,1577131200,G,,3.5,
Lufttemperatur,1577134800,G,,3.4,
Lufttemperatur,1577138400,G,,3.8,
Lufttemperatur,1577142000,G,,3.9,
Lufttemperatur,1577145600,G,,4.0,
Lufttemperatur,1577149200,G,,4.2,
Lufttemperatur,1577152800,G,,4.3,
Lufttemperatur,1577156400,G,,4.3,
Lufttemperatur,1577160000,G,,4.4,
Lufttemperatur,1577163600,G,,4.3,
Lufttemperatur,1577167200,G,,4.5,
Lufttemperatur,1577170800,G,,5.6,
Lufttemperatur,1577174400,G,,5.5,
Lufttemperatur,1577178000,G,,5.6,
Lufttemperatur,1577181600,G,,5.5,
Lufttemperatur,1577185200,G,,5.5,
Lufttemperatur,1577188800,G,,6.1,
Lufttemperatur,1577192400,G,,5.9,
Lufttemperatur,1577196000,G,,5.6,
Lufttemperatur,1577199600,G,,5.6,
Lufttemperatur,1577203200,G,,5.5,
Lufttemperatur,1577206800,G,,5.9,
Lufttemperatur,1577210400,G,,6.0,
Lufttemperatur,1577214000,G,,5.8,
Lufttemperatur,1577217600,G,,5.4,
Lufttemperatur,1577221200,G,,5.0,
Lufttemperatur,1577224800,G,,5.1,
Lufttemperatur,1577228400,G,,4.9,
Lufttemperatur,1577232000,G,,4.3,
Lufttemperatur,1577235600,G,,4.3,
Lufttemperatur,1577239200,G,,4.6,
Lufttemperatur,1577242800,G,,3.8,
Lufttemperatur,1577246400,G,,3.8,
Lufttemperatur,1577250000,G,,4.0,
Lufttemperatur,1577253600,G,,3.8,
Lufttemperatur,1577257200,G,,4.0,
Lufttemperatur,1577260800,G,,3.8,
Lufttemperatur,1577264400,G,,4.0,
Lufttemperatur,1577268000,G,,4.1,
Lufttemperatur,1577271600,G,,4.4,
Lufttemperatur,1577275200,G,,4.4,
Lufttemperatur,1577278800,G,,4.1,
Lufttemperatur,1577282400,G,,3.2,
Lufttemperatur,1577286000,G,,4.1,
Lufttemperatur,1577289600,G,,4.1,
Lufttemperatur,1577293200,G,,4.2,
Lufttemperatur,1577296800,G,,4.2,
Lufttemperatur,1577300400,G,,4.3,
Lufttemperatur,1577304000,G,,4.7,
Lufttemperatur,1577307600,G,,4.6,
Lufttemperatur,1577311200,G,,4.1,
Lufttemperatur,1577314800,G,,3.3,
Lufttemperatur,1577318400,G,,2.8,
Lufttemperatur,1577322000,G,,2.4,
Lufttemperatur,1577325600,G,,2.1,
Lufttemperatur,1577329200,G,,1.6,
Lufttemperatur,1577332800,G,,1.2,
Lufttemperatur,1577336400,G,,0.9,
Lufttemperatur,1577340000,G,,1.4,
Lufttemperatur,1577343600,G,,1.2,
Lufttemperatur,1577347200,G,,1.2,
Lufttemperatur,1577350800,G,,1.6,
Lufttemperatur,1577354400,G,,2.5,
Lufttemperatur,1577358000,G,,2.8,
Lufttemperatur,1577361600,G,,3.2,
Lufttemperatur,1577365200,G,,3.2,
Lufttemperatur,1577368800,G,,3.2,
Lufttemperatur,1577372400,G,,3.3,
Lufttemperatur,1577376000,G,,3.2,
Lufttemperatur,1577379600,G,,2.6,
Lufttemperatur,1577383200,G,,2.7,
Lufttemperatur,1577386800,G,,2.8,
Lufttemperatur,1577390400,G,,2.8,
Lufttemperatur,1577394000,G,,2.7,
Lufttemperatur,1577397600,G,,2.5,
Lufttemperatur,1577401200,G,,2.5,
Lufttemperatur,1577404800,G,,2.4,
Lufttemperatur,1577408400,G,,2.4,
Lufttemperatur,1577412000,G,,2.1,
Lufttemperatur,1577415600,G,,1.7,
Lufttemperatur,1577419200,G,,1.9,
Lufttemperatur,1577422800,G,,1.7,
Lufttemperatur,1577426400,G,,1.6,
Lufttemperatur,1577430000,G,,1.4,
Lufttemperatur,1577433600,G,,1.0,
Lufttemperatur,1577437200,G,,1.6,
Lufttemperatur,1577440800,G,,2.1,
Lufttemperatur,1577444400,G,,1.9,
Lufttemperatur,1577448000,G,,1.7,
Lufttemperatur,1577451600,G,,1.1,
Lufttemperatur,1577455200,G,,0.9,
Lufttemperatur,1577458800,G,,0.6,
Lufttemperatur,1577462400,G,,0.4,
Lufttemperatur,1577466000,G,,0.1,
Lufttemperatur,1577469600,G,,-0.1,
Lufttemperatur,1577473200,G,,-0.4,
Lufttemperatur,1577476800,G,,-0.3,
Lufttemperatur,1577480400,G,,-0.3,
Lufttemperatur,1577484000,G,,-0.3,
Lufttemperatur,1577487600,G,,-0.2,
Lufttemperatur,1577491200,G,,-0.2,
Lufttemperatur,1577494800,G,,-0.3,
Lufttemperatur,1577498400,G,,-0.3,
Lufttemperatur,1577502000,G,,-0.3,
Lufttemperatur,1577505600,G,,-0.7,
Lufttemperatur,1577509200,G,,-0.9,
Lufttemperatur,1577512800,G,,-1.1,
Lufttemperatur,1577516400,G,,-1.2,
Lufttemperatur,1577520000,G,,-1.0,
Lufttemperatur,1577523600,G,,-1.0,
Lufttemperatur,1577527200,G,,-0.4,
Lufttemperatur,1577530800,G,,0.0,
Lufttemperatur,1577534400,G,,0.4,
Lufttemperatur,1577538000,G,,-0.4,
Lufttemperatur,1577541600,G,,-0.6,
Lufttemperatur,1577545200,G,,-1.0,
Lufttemperatur,1577548800,G,,-1.3,
Lufttemperatur,1577552400,G,,-1.5,
Lufttemperatur,1577556000,G,,-1.5,
Lufttemperatur,1577559600,G,,-1.0,
Lufttemperatur,1577563200,G,,-0.6,
Lufttemperatur,1577566800,G,,-0.9,
Lufttemperatur,1577570400,G,,0.4,
Lufttemperatur,1577574000,G,,0.6,
Lufttemperatur,1577577600,G,,2.0,
Lufttemperatur,1577581200,G,,2.5,
Lufttemperatur,1577584800,G,,3.1,
Lufttemperatur,1577588400,G,,3.0,
Lufttemperatur,1577592000,G,,3.0,
Lufttemperatur,1577595600,G,,3.0,
Lufttemperatur,1577599200,G,,3.5,
Lufttemperatur,1577602800,G,,3.8,
Lufttemperatur,1577606400,G,,4.1,
Lufttemperatur,1577610000,G,,4.4,
Lufttemperatur,1577613600,G,,4.6,
Lufttemperatur,1577617200,G,,4.6,
Lufttemperatur,1577620800,G,,4.6,
Lufttemperatur,1577624400,G,,4.6,
Lufttemperatur,1577628000,G,,4.9,
Lufttemperatur,1577631600,G,,5.0,
Lufttemperatur,1577635200,G,,5.1,
Lufttemperatur,1577638800,G,,5.2,
Lufttemperatur,1577642400,G,,5.4,
Lufttemperatur,1577646000,G,,5.4,
Lufttemperatur,1577649600,G,,5.4,
Lufttemperatur,1577653200,G,,5.6,
Lufttemperatur,1577656800,G,,5.8,
Lufttemperatur,1577660400,G,,5.9,
Lufttemperatur,1577664000,G,,5.9,
Lufttemperatur,1577667600,G,,6.1,
Lufttemperatur,1577671200,G,,6.1,
Lufttemperatur,1577674800,G,,6.1,
Lufttemperatur,1577678400,G,,5.9,
Lufttemperatur,1577682000,G,,5.8,
Lufttemperatur,1577685600,G,,5.9,
Lufttemperatur,1577689200,G,,5.8,
Lufttemperatur,1577692800,G,,6.0,
Lufttemperatur,1577696400,G,,5.8,
Lufttemperatur,1577700000,G,,5.7,
Lufttemperatur,1577703600,G,,5.8,
Lufttemperatur,1577707200,G,,6.0,
Lufttemperatur,1577710800,G,,6.3,
Lufttemperatur,1577718000,G,,6.4,
Lufttemperatur,1577721600,G,,6.5,
Lufttemperatur,1577725200,G,,6.5,
Lufttemperatur,1577728800,G,,6.5,
Lufttemperatur,1577732400,G,,6.5,
Lufttemperatur,1577736000,G,,6.4,
Lufttemperatur,1577739600,G,,6.6,
Lufttemperatur,1577743200,G,,8.3,
Lufttemperatur,1577746800,G,,8.1,
Lufttemperatur,1577750400,G,,7.4,
Lufttemperatur,1577754000,G,,7.1,
Lufttemperatur,1577757600,G,,7.0,
Lufttemperatur,1577761200,G,,7.1,
Lufttemperatur,1577764800,G,,7.3,
Lufttemperatur,1577768400,G,,7.5,
Lufttemperatur,1577772000,G,,6.9,
Lufttemperatur,1577775600,G,,6.8,
Lufttemperatur,1577779200,G,,7.1,
Lufttemperatur,1577782800,G,,7.5,
Lufttemperatur,1577786400,G,,7.9,
Lufttemperatur,1577790000,G,,8.0,
Lufttemperatur,1577793600,G,,7.9,
Lufttemperatur,1577797200,G,,6.9,
Lufttemperatur,1577800800,G,,5.8,
Lufttemperatur,1577804400,G,,5.2,
Lufttemperatur,1577808000,G,,4.5,
Lufttemperatur,1577811600,G,,4.0,
Lufttemperatur,1577815200,G,,3.5,
Lufttemperatur,1577818800,G,,2.5,
Lufttemperatur,1577822400,G,,1.9,
Lufttemperatur,1577826000,G,,1.7,
Lufttemperatur,1577829600,G,,1.3,
Lufttemperatur,1577833200,G,,1.0,
Nederbörd,1573862400,G,,0.0,
Nederbörd,1573866000,G,,0.0,
Nederbörd,1573869600,G,,0.0,
Nederbörd,1573873200,G,,0.0,
Nederbörd,1573876800,G,,0.0,
Nederbörd,1573884000,G,,0.0,
Nederbörd,1573887600,G,,0.0,
Nederbörd,1573891200,G,,0.0,
Nederbörd,1573894800,G,,0.0,
Nederbörd,1573898400,G,,0.0,
Nederbörd,1573902000,G,,0.2,
Nederbörd,1573905600,G,,0.2,
Nederbörd,1573909200,G,,0.0,
Nederbörd,1573912800,G,,0.0,
Nederbörd,1573916400,G,,0.0,
Nederbörd,1573920000,G,,0.0,
Nederbörd,1573927200,G,,0.0,
Nederbörd,1573930800,G,,0.0,
Nederbörd,1573934400,G,,0.0,
Nederbörd,1573938000,G,,0.0,
Nederbörd,1573941600,G,,0.0,
Nederbörd,1573948800,G,,0.0,
Nederbörd,1573952400,G,,0.0,
Nederbörd,1573956000,G,,0.0,
Nederbörd,1573959600,G,,0.0,
Nederbörd,1573963200,G,,0.0,
Nederbörd,1573970400,G,,0.0,
Nederbörd,1573974000,G,,0.0,
Nederbörd,1573977600,G,,0.0,
Nederbörd,1573981200,G,,0.0,
Nederbörd,1573984800,G,,0.0,
Nederbörd,1573992000,G,,0.0,
Nederbörd,1573995600,G,,0.0,
Nederbörd,1573999200,G,,0.0,
Nederbörd,1574002800,G,,0.0,
Nederbörd,1574006400,G,,0.0,
Nederbörd,1574013600,G,,0.0,
Nederbörd,1574017200,G,,0.0,
Nederbörd,1574020800,G,,0.0,
Nederbörd,1574024400,G,,0.0,
Nederbörd,1574028000,G,,0.0,
Nederbörd,1574035200,G,,0.0,
Nederbörd,1574038800,G,,0.0,
Nederbörd,1574042400,G,,0.0,
Nederbörd,1574046000,G,,0.0,
Nederbörd,1574049600,G,,0.0,
Nederbörd,1574056800,G,,0.0,
Nederbörd,1574060400,G,,0.0,
Nederbörd,1574064000,G,,0.0,
Nederbörd,1574067600,G,,0.0,
Nederbörd,1574071200,G,,0.0,
Nederbörd,1574078400,G,,0.0,
Nederbörd,1574082000,G,,0.0,
Nederbörd,1574085600,G,,0.0,
Nederbörd,1574089200,G,,0.0,
Nederbörd,1574092800,G,,0.0,
Nederbörd,1574103600,G,,0.0,
Nederbörd,1574107200,G,,0.8,
Nederbörd,1574110800,G,,2.0,
Nederbörd,1574114400,G,,2.0,
Nederbörd,1574118000,G,,2.0,
Nederbörd,1574121600,G,,0.5,
Nederbörd,1574125200,G,,0.0,
Nederbörd,1574128800,G,,0.0,
Nederbörd,1574132400,G,,0.0,
Nederbörd,1574136000,G,,0.0,
Nederbörd,1574143200,G,,0.0,
Nederbörd,1574146800,G,,0.0,
Nederbörd,1574150400,G,,0.0,
Nederbörd,1574154000,G,,0.2,
Nederbörd,1574157600,G,,0.2,
Nederbörd,1574161200,G,,0.1,
Nederbörd,1574164800,G,,0.0,
Nederbörd,1574168400,G,,0.3,
Nederbörd,1574172000,G,,0.5,
Nederbörd,1574175600,G,,0.1,
Nederbörd,1574179200,G,,0.0,
Nederbörd,1574182800,G,,0.0,
Nederbörd,1574186400,G,,0.0,
Nederbörd,1574190000,G,,0.0,
Nederbörd,1574193600,G,,0.0,
Nederbörd,1574197200,G,,0.0,
Nederbörd,1574200800,G,,0.0,
Nederbörd,1574204400,G,,0.0,
Nederbörd,1574208000,G,,0.0,
Nederbörd,1574211600,G,,0.0,
Nederbörd,1574215200,G,,0.0,
Nederbörd,1574218800,G,,0.0,
Nederbörd,1574222400,G,,0.0,
Nederbörd,1574226000,G,,0.0,
Nederbörd,1574229600,G,,0.0,
Nederbörd,1574233200,G,,0.0,
Nederbörd,1574236800,G,,0.0,
Nederbörd,1574240400,G,,0.0,
Nederbörd,1574244000,G,,0.0,
Nederbörd,1574247600,G,,0.0,
Nederbörd,1574251200,G,,0.0,
Nederbörd,1574254800,G,,0.0,
Nederbörd,1574258400,G,,0.0,
Nederbörd,1574262000,G,,0.0,
Nederbörd,1574265600,G,,0.0,
Nederbörd,1574269200,G,,0.0,
Nederbörd,1574272800,G,,0.0,
Nederbörd,1574276400,G,,0.0,
Nederbörd,1574280000,G,,0.0,
Nederbörd,1574283600,G,,0.0,
Nederbörd,1574287200,G,,0.0,
Nederbörd,1574290800,G,,0.0,
Nederbörd,1574294400,G,,0.0,
Nederbörd,1574298000,G,,0.0,
Nederbörd,1574301600,G,,0.2,
Nederbörd,1574305200,G,,0.0,
Nederbörd,1574308800,G,,0.0,
Nederbörd,1574312400,G,,0.1,
Nederbörd,1574316000,G,,0.0,
Nederbörd,1574319600,G,,0.0,
Nederbörd,1574323200,G,,0.0,
Nederbörd,1574326800,G,,0.0,
Nederbörd,1574330400,G,,0.0,
Nederbörd,1574334000,G,,0.0,
Nederbörd,1574337600,G,,0.0,
Nederbörd,1574341200,G,,0.0,
Nederbörd,1574344800,G,,0.0,
Nederbörd,1574348400,G,,0.0,
Nederbörd,1574352000,G,,0.0,
Nederbörd,1574355600,G,,0.0,
Nederbörd,1574359200,G,,0.0,
Nederbörd,1574362800,G,,0.0,
Nederbörd,1574366400,G,,0.0,
Nederbörd,1574370000,G,,0.0,
Nederbörd,1574373600,G,,0.0,
Nederbörd,1574377200,G,,0.0,
Nederbörd,1574380800,G,,0.4,
Nederbörd,1574384400,G,,0.8,
Nederbörd,1574388000,G,,0.4,
Nederbörd,1574391600,G,,0.1,
Nederbörd,1574395200,G,,0.3,
Nederbörd,1574398800,G,,0.1,
Nederbörd,1574402400,G,,0.5,
Nederbörd,1574406000,G,,0.3,
Nederbörd,1574409600,G,,0.6,
Nederbörd,1574413200,G,,0.0,
Nederbörd,1574416800,G,,0.1,
Nederbörd,1574420400,G,,0.2,
Nederbörd,1574424000,G,,0.1,
Nederbörd,1574427600,G,,0.1,
Nederbörd,1574431200,G,,0.0,
Nederbörd,1574434800,G,,0.0,
Nederbörd,1574438400,G,,0.0,
Nederbörd,1574442000,G,,0.0,
Nederbörd,1574445600,G,,0.0,
Nederbörd,1574449200,G,,0.0,
Nederbörd,1574452800,G,,0.0,
